,CustomerID,Total_value,M,Loyalty_levels,Cluster
1898,14915.0,258.83000000000004,4,Silver,1
1899,14916.0,1264.8400000000001,2,Platinum,0
1900,14918.0,1610.1499999999996,1,Diamond,0
1901,14920.0,977.77,2,Platinum,0
1902,14921.0,1316.0700000000002,2,Platinum,0
1903,14923.0,749.1,2,Platinum,1
1904,14924.0,310.05,3,Gold,1
1905,14929.0,223.88,4,Silver,1
1906,14930.0,2362.9600000000005,1,Diamond,0
1907,14931.0,964.6800000000001,2,Platinum,0
1908,14932.0,363.53,3,Gold,1
1909,14934.0,1888.84,1,Diamond,0
1910,14935.0,1784.71,1,Diamond,0
1911,14936.0,8117.420000000002,1,Diamond,0
1912,14937.0,1617.6299999999999,1,Diamond,0
1913,14944.0,5842.950000000001,1,Diamond,0
1914,14946.0,100.9,4,Silver,1
1915,14947.0,290.82000000000005,4,Silver,1
1916,14948.0,1066.5700000000002,2,Platinum,0
1917,14950.0,361.25,3,Gold,1
1918,14951.0,311.69000000000005,3,Gold,1
1919,14952.0,7912.790000000001,1,Diamond,0
1920,14953.0,285.67,4,Silver,1
1921,14954.0,294.84999999999997,3,Gold,1
1922,14957.0,58.49,4,Silver,1
1923,14958.0,483.73,3,Gold,1
1924,14959.0,684.9699999999998,2,Platinum,1
1925,14960.0,221.26999999999998,4,Silver,1
1926,14961.0,7006.58,1,Diamond,0
1927,14962.0,126.70000000000002,4,Silver,1
1928,14963.0,1472.34,2,Platinum,0
1929,14964.0,206.21,4,Silver,1
1930,14965.0,596.09,3,Gold,1
1931,14966.0,183.01999999999998,4,Silver,1
1932,14967.0,463.8,3,Gold,1
1933,14968.0,147.59000000000003,4,Silver,1
1934,14970.0,1592.06,2,Platinum,0
1935,14971.0,1097.98,2,Platinum,0
1936,14972.0,114.77,4,Silver,1
1937,14973.0,1314.4499999999998,2,Platinum,0
1938,14974.0,89.94,4,Silver,1
1939,14975.0,279.94,4,Silver,1
1940,14976.0,765.86,2,Platinum,1
1941,14978.0,1921.3700000000003,1,Diamond,0
1942,14981.0,102.12,4,Silver,1
1943,14984.0,202.37,4,Silver,1
1944,14985.0,292.01,3,Gold,1
1945,14987.0,326.4,3,Gold,1
1946,14988.0,334.53999999999996,3,Gold,1
1947,14995.0,231.98000000000002,4,Silver,1
1948,14997.0,540.98,3,Gold,1
1949,14998.0,414.87,3,Gold,1
1950,15000.0,490.52000000000004,3,Gold,1
1951,15002.0,1641.7599999999998,1,Diamond,0
1952,15004.0,1220.77,2,Platinum,0
1953,15005.0,6160.54,1,Diamond,0
1954,15006.0,480.38000000000005,3,Gold,1
1955,15007.0,156.91000000000003,4,Silver,1
1956,15009.0,1259.4299999999998,2,Platinum,0
1957,15010.0,308.94,3,Gold,1
1958,15012.0,405.04,3,Gold,1
1959,15014.0,257.66999999999996,4,Silver,1
1960,15016.0,170.04,4,Silver,1
1961,15017.0,125.58000000000001,4,Silver,1
1962,15018.0,456.26,3,Gold,1
1963,15019.0,252.81,4,Silver,1
1964,15021.0,1829.23,1,Diamond,0
1965,15022.0,852.39,2,Platinum,0
1966,15023.0,6680.810000000001,1,Diamond,0
1967,15024.0,1636.4299999999998,1,Diamond,0
1968,15025.0,361.96,3,Gold,1
1969,15026.0,469.0,3,Gold,1
1970,15027.0,1051.95,2,Platinum,0
1971,15028.0,627.1300000000001,3,Gold,1
1972,15030.0,518.28,3,Gold,1
1973,15031.0,653.19,2,Platinum,1
1974,15032.0,4464.1,1,Diamond,0
1975,15033.0,2541.5299999999997,1,Diamond,0
1976,15034.0,4243.210000000001,1,Diamond,0
1977,15035.0,252.73000000000002,4,Silver,1
1978,15036.0,429.56,3,Gold,1
1979,15038.0,645.8400000000001,2,Platinum,1
1980,15039.0,19638.590000000004,1,Diamond,0
1981,15041.0,179.92999999999998,4,Silver,1
1982,15042.0,135.93,4,Silver,1
1983,15043.0,537.0,3,Gold,1
1984,15044.0,7563.880000000001,1,Diamond,0
1985,15045.0,633.66,3,Gold,1
1986,15046.0,4940.66,1,Diamond,0
1987,15047.0,343.61999999999995,3,Gold,1
1988,15048.0,377.52,3,Gold,1
1989,15049.0,121.17000000000002,4,Silver,1
1990,15050.0,1682.7699999999998,1,Diamond,0
1991,15051.0,1383.3600000000001,2,Platinum,0
1992,15052.0,207.73000000000002,4,Silver,1
1993,15053.0,693.9499999999999,2,Platinum,1
1994,15054.0,302.1,3,Gold,1
1995,15057.0,1489.5,2,Platinum,0
1996,15058.0,2102.54,1,Diamond,0
1997,15059.0,1325.82,2,Platinum,0
1998,15060.0,294.25000000000006,3,Gold,1
1999,15061.0,54228.740000000005,1,Diamond,0
2000,15062.0,987.86,2,Platinum,0
2001,15063.0,370.79999999999995,3,Gold,1
2002,15065.0,3135.98,1,Diamond,0
2003,15066.0,760.59,2,Platinum,1
2004,15067.0,1744.76,1,Diamond,0
2005,15068.0,553.36,3,Gold,1
2006,15069.0,1109.5300000000002,2,Platinum,0
2007,15070.0,106.2,4,Silver,1
2008,15071.0,982.07,2,Platinum,0
2009,15073.0,612.4300000000001,3,Gold,1
2010,15074.0,735.6700000000001,2,Platinum,1
2011,15075.0,773.03,2,Platinum,1
2012,15076.0,880.8499999999999,2,Platinum,0
2013,15078.0,9623.35,1,Diamond,0
2014,15079.0,893.6600000000001,2,Platinum,0
2015,15081.0,487.34999999999997,3,Gold,1
2016,15083.0,88.19999999999999,4,Silver,1
2017,15087.0,306.94,3,Gold,1
2018,15088.0,1140.27,2,Platinum,0
2019,15089.0,2420.84,1,Diamond,0
2020,15090.0,381.32,3,Gold,1
2021,15091.0,476.96,3,Gold,1
2022,15092.0,457.80999999999995,3,Gold,1
2023,15093.0,4410.14,1,Diamond,0
2024,15095.0,1364.6999999999998,2,Platinum,0
2025,15096.0,219.39,4,Silver,1
2026,15097.0,248.07999999999998,4,Silver,1
2027,15098.0,649.5,2,Platinum,1
2028,15099.0,410.48,3,Gold,1
2029,15100.0,635.1,3,Gold,1
2030,15101.0,310.03,3,Gold,1
2031,15103.0,703.3599999999999,2,Platinum,1
2032,15104.0,968.64,2,Platinum,0
2033,15105.0,2298.9300000000003,1,Diamond,0
2034,15106.0,1407.73,2,Platinum,0
2035,15107.0,247.65999999999997,4,Silver,1
2036,15108.0,1291.75,2,Platinum,0
2037,15109.0,463.7500000000001,3,Gold,1
2038,15110.0,973.1999999999999,2,Platinum,0
2039,15111.0,1567.4799999999998,2,Platinum,0
2040,15113.0,3339.5099999999998,1,Diamond,0
2041,15114.0,2760.5599999999995,1,Diamond,0
2042,15115.0,340.11,3,Gold,1
2043,15116.0,1352.75,2,Platinum,0
2044,15117.0,1550.13,2,Platinum,0
2045,15118.0,244.8,4,Silver,1
2046,15119.0,266.4,4,Silver,1
2047,15120.0,343.8199999999999,3,Gold,1
2048,15121.0,457.72,3,Gold,1
2049,15122.0,1612.1299999999999,1,Diamond,0
2050,15123.0,2199.3100000000004,1,Diamond,0
2051,15124.0,184.19000000000003,4,Silver,1
2052,15125.0,11117.05,1,Diamond,0
2053,15127.0,406.53000000000003,3,Gold,1
2054,15128.0,1419.54,2,Platinum,0
2055,15129.0,3447.4,1,Diamond,0
2056,15130.0,330.11000000000007,3,Gold,1
2057,15132.0,977.93,2,Platinum,0
2058,15133.0,982.4199999999998,2,Platinum,0
2059,15134.0,1387.99,2,Platinum,0
2060,15135.0,127.14999999999998,4,Silver,1
2061,15136.0,1282.45,2,Platinum,0
2062,15139.0,178.96,4,Silver,1
2063,15140.0,2350.0,1,Diamond,0
2064,15142.0,498.74000000000007,3,Gold,1
2065,15143.0,259.45,4,Silver,1
2066,15144.0,6530.040000000001,1,Diamond,0
2067,15145.0,1194.7300000000002,2,Platinum,0
2068,15146.0,1313.66,2,Platinum,0
2069,15147.0,608.65,3,Gold,1
2070,15148.0,301.29,3,Gold,1
2071,15149.0,520.8,3,Gold,1
2072,15150.0,5280.83,1,Diamond,0
2073,15152.0,4684.24,1,Diamond,0
2074,15153.0,329.25,3,Gold,1
2075,15154.0,224.73000000000002,4,Silver,1
2076,15156.0,961.4899999999999,2,Platinum,0
2077,15157.0,1869.4999999999998,1,Diamond,0
2078,15158.0,401.4000000000001,3,Gold,1
2079,15159.0,18573.68,1,Diamond,0
2080,15160.0,158.16000000000003,4,Silver,1
2081,15163.0,304.4699999999999,3,Gold,1
2082,15164.0,824.58,2,Platinum,1
2083,15165.0,487.75,3,Gold,1
2084,15167.0,158.79999999999998,4,Silver,1
2085,15168.0,106.56,4,Silver,1
2086,15171.0,1034.5,2,Platinum,0
2087,15172.0,1624.05,1,Diamond,0
2088,15174.0,135.75,4,Silver,1
2089,15175.0,224.14000000000004,4,Silver,1
2090,15178.0,40.5,4,Silver,1
2091,15179.0,2186.2000000000007,1,Diamond,0
2092,15180.0,87.5,4,Silver,1
2093,15181.0,680.28,2,Platinum,1
2094,15182.0,622.8499999999998,3,Gold,1
2095,15184.0,402.2,3,Gold,1
2096,15185.0,310.62,3,Gold,1
2097,15186.0,411.41,3,Gold,1
2098,15187.0,4670.080000000001,1,Diamond,0
2099,15189.0,15802.140000000001,1,Diamond,0
2100,15192.0,1044.3200000000002,2,Platinum,0
2101,15193.0,499.31999999999994,3,Gold,1
2102,15194.0,7521.17,1,Diamond,0
2103,15195.0,3861.0,1,Diamond,0
2104,15197.0,656.44,2,Platinum,1
2105,15198.0,193.64,4,Silver,1
2106,15199.0,1268.6999999999998,2,Platinum,0
2107,15201.0,927.8400000000001,2,Platinum,0
2108,15203.0,1827.8,1,Diamond,0
2109,15204.0,316.58,3,Gold,1
2110,15205.0,648.8299999999999,2,Platinum,1
2111,15206.0,420.3,3,Gold,1
2112,15208.0,867.62,2,Platinum,0
2113,15210.0,331.18,3,Gold,1
2114,15211.0,894.41,2,Platinum,0
2115,15212.0,88.94999999999997,4,Silver,1
2116,15213.0,325.05,3,Gold,1
2117,15214.0,1661.44,1,Diamond,0
2118,15215.0,615.9899999999999,3,Gold,1
2119,15216.0,96.6,4,Silver,1
2120,15218.0,5756.89,1,Diamond,0
2121,15219.0,305.75,3,Gold,1
2122,15220.0,1758.9199999999998,1,Diamond,0
2123,15221.0,114.10000000000004,4,Silver,1
2124,15222.0,585.0,3,Gold,1
2125,15223.0,454.8999999999999,3,Gold,1
2126,15224.0,310.47999999999996,3,Gold,1
2127,15225.0,409.4000000000001,3,Gold,1
2128,15226.0,154.41,4,Silver,1
2129,15227.0,1219.4,2,Platinum,0
2130,15228.0,3376.9599999999996,1,Diamond,0
2131,15230.0,429.6,3,Gold,1
2132,15232.0,612.0600000000001,3,Gold,1
2133,15234.0,197.00000000000006,4,Silver,1
2134,15235.0,2247.51,1,Diamond,0
2135,15236.0,321.04999999999995,3,Gold,1
2136,15237.0,1412.3200000000002,2,Platinum,0
2137,15238.0,1056.54,2,Platinum,0
2138,15239.0,764.34,2,Platinum,1
2139,15240.0,1685.5700000000002,1,Diamond,0
2140,15241.0,1738.5900000000001,1,Diamond,0
2141,15243.0,316.68,3,Gold,1
2142,15244.0,631.5699999999999,3,Gold,1
2143,15245.0,2515.84,1,Diamond,0
2144,15246.0,514.15,3,Gold,1
2145,15247.0,356.0,3,Gold,1
2146,15249.0,6657.36,1,Diamond,0
2147,15251.0,10327.109999999999,1,Diamond,0
2148,15252.0,740.78,2,Platinum,1
2149,15253.0,915.3,2,Platinum,0
2150,15254.0,300.36000000000007,3,Gold,1
2151,15255.0,890.85,2,Platinum,0
2152,15256.0,98.45,4,Silver,1
2153,15257.0,232.14999999999998,4,Silver,1
2154,15258.0,623.1600000000001,3,Gold,1
2155,15260.0,1780.7699999999998,1,Diamond,0
2156,15261.0,254.81999999999996,4,Silver,1
2157,15262.0,178.95000000000002,4,Silver,1
2158,15263.0,156.50999999999996,4,Silver,1
2159,15264.0,393.7400000000001,3,Gold,1
2160,15265.0,1506.12,2,Platinum,0
2161,15266.0,119.30000000000001,4,Silver,1
2162,15267.0,1717.36,1,Diamond,0
2163,15269.0,408.8,3,Gold,1
2164,15270.0,2298.2,1,Diamond,0
2165,15271.0,2472.09,1,Diamond,0
2166,15272.0,721.94,2,Platinum,1
2167,15274.0,716.57,2,Platinum,1
2168,15275.0,609.1899999999999,3,Gold,1
2169,15276.0,128.63,4,Silver,1
2170,15277.0,255.89999999999998,4,Silver,1
2171,15279.0,277.40999999999997,4,Silver,1
2172,15280.0,113.12,4,Silver,1
2173,15281.0,2239.95,1,Diamond,0
2174,15286.0,240.55,4,Silver,1
2175,15287.0,485.24,3,Gold,1
2176,15288.0,2306.5200000000004,1,Diamond,0
2177,15289.0,935.1,2,Platinum,0
2178,15290.0,7803.7699999999995,1,Diamond,0
2179,15291.0,4596.51,1,Diamond,0
2180,15292.0,178.39,4,Silver,1
2181,15296.0,3610.31,1,Diamond,0
2182,15297.0,635.0400000000001,3,Gold,1
2183,15298.0,3774.1000000000004,1,Diamond,0
2184,15299.0,3787.09,1,Diamond,0
2185,15300.0,496.43999999999994,3,Gold,1
2186,15301.0,5007.719999999999,1,Diamond,0
2187,15303.0,574.02,3,Gold,1
2188,15304.0,680.3000000000002,2,Platinum,1
2189,15306.0,1174.35,2,Platinum,0
2190,15307.0,205.3,4,Silver,1
2191,15308.0,302.27,3,Gold,1
2192,15311.0,59284.19,1,Diamond,0
2193,15312.0,921.1,2,Platinum,0
2194,15313.0,52.0,4,Silver,1
2195,15314.0,327.96999999999997,3,Gold,1
2196,15315.0,551.54,3,Gold,1
2197,15316.0,165.0,4,Silver,1
2198,15318.0,312.62,3,Gold,1
2199,15319.0,204.5,4,Silver,1
2200,15320.0,267.13000000000005,4,Silver,1
2201,15321.0,2663.48,1,Diamond,0
2202,15322.0,602.97,3,Gold,1
2203,15325.0,161.74,4,Silver,1
2204,15326.0,311.7099999999999,3,Gold,1
2205,15327.0,208.75,4,Silver,1
2206,15329.0,1005.5,2,Platinum,0
2207,15330.0,714.9599999999999,2,Platinum,1
2208,15332.0,1661.06,1,Diamond,0
2209,15333.0,1028.56,2,Platinum,0
2210,15334.0,350.82,3,Gold,1
2211,15335.0,170.22,4,Silver,1
2212,15339.0,557.5699999999999,3,Gold,1
2213,15341.0,2020.52,1,Diamond,0
2214,15342.0,391.76,3,Gold,1
2215,15343.0,364.5,3,Gold,1
2216,15344.0,476.58000000000004,3,Gold,1
2217,15345.0,367.69,3,Gold,1
2218,15346.0,252.42000000000002,4,Silver,1
2219,15347.0,201.59999999999997,4,Silver,1
2220,15348.0,158.04,4,Silver,1
2221,15349.0,463.9099999999999,3,Gold,1
2222,15350.0,115.65,4,Silver,1
2223,15351.0,1836.69,1,Diamond,0
2224,15353.0,770.1200000000001,2,Platinum,1
2225,15355.0,277.05000000000007,4,Silver,1
2226,15356.0,2718.0300000000007,1,Diamond,0
2227,15358.0,8235.650000000001,1,Diamond,0
2228,15360.0,427.92999999999995,3,Gold,1
2229,15361.0,418.9200000000001,3,Gold,1
2230,15363.0,318.05,3,Gold,1
2231,15364.0,913.1900000000002,2,Platinum,0
2232,15365.0,1330.4500000000003,2,Platinum,0
2233,15366.0,602.5100000000001,3,Gold,1
2234,15367.0,1867.69,1,Diamond,0
2235,15368.0,446.94000000000005,3,Gold,1
2236,15369.0,1.0,4,Silver,3
2237,15370.0,2360.55,1,Diamond,0
2238,15372.0,2007.4,1,Diamond,0
2239,15373.0,2213.1099999999997,1,Diamond,0
2240,15374.0,168.0,4,Silver,1
2241,15376.0,1221.5599999999997,2,Platinum,0
2242,15379.0,3631.89,1,Diamond,0
2243,15380.0,1682.3600000000001,1,Diamond,0
2244,15381.0,596.85,3,Gold,1
2245,15382.0,5927.860000000001,1,Diamond,0
2246,15384.0,635.7600000000001,3,Gold,1
2247,15385.0,316.88,3,Gold,1
2248,15386.0,394.14,3,Gold,1
2249,15388.0,140.54,4,Silver,1
2250,15389.0,500.0,3,Gold,1
2251,15392.0,1515.73,2,Platinum,0
2252,15393.0,231.86,4,Silver,1
2253,15394.0,2183.5400000000004,1,Diamond,0
2254,15395.0,107.45000000000002,4,Silver,1
2255,15396.0,288.17999999999995,4,Silver,1
2256,15397.0,94.0,4,Silver,1
2257,15398.0,1339.63,2,Platinum,0
2258,15399.0,815.77,2,Platinum,1
2259,15400.0,666.7,2,Platinum,1
2260,15402.0,626.77,3,Gold,1
2261,15405.0,349.1,3,Gold,1
2262,15406.0,426.60999999999996,3,Gold,1
2263,15407.0,1046.74,2,Platinum,0
2264,15408.0,267.18,4,Silver,1
2265,15410.0,3450.8400000000006,1,Diamond,0
2266,15411.0,1336.43,2,Platinum,0
2267,15412.0,190.53,4,Silver,1
2268,15414.0,774.9,2,Platinum,1
2269,15415.0,559.6099999999998,3,Gold,1
2270,15416.0,3974.37,1,Diamond,0
2271,15417.0,508.80000000000007,3,Gold,1
2272,15419.0,135.85999999999999,4,Silver,1
2273,15421.0,950.36,2,Platinum,0
2274,15422.0,97.7,4,Silver,1
2275,15423.0,43.5,4,Silver,1
2276,15424.0,383.34000000000003,3,Gold,1
2277,15426.0,1386.58,2,Platinum,0
2278,15427.0,1430.54,2,Platinum,0
2279,15428.0,93.78,4,Silver,1
2280,15429.0,364.9,3,Gold,1
2281,15432.0,171.19,4,Silver,1
2282,15433.0,417.87,3,Gold,1
2283,15434.0,997.4799999999999,2,Platinum,0
2284,15435.0,149.29000000000002,4,Silver,1
2285,15436.0,1067.75,2,Platinum,0
2286,15437.0,200.16,4,Silver,1
2287,15438.0,156.57999999999998,4,Silver,1
2288,15440.0,383.68,3,Gold,1
2289,15442.0,594.0,3,Gold,1
2290,15443.0,3188.84,1,Diamond,0
2291,15444.0,1411.2100000000003,2,Platinum,0
2292,15445.0,113.5,4,Silver,1
2293,15447.0,155.17,4,Silver,1
2294,15448.0,494.64,3,Gold,1
2295,15449.0,971.22,2,Platinum,0
2296,15450.0,429.84,3,Gold,1
2297,15452.0,528.48,3,Gold,1
2298,15453.0,1371.77,2,Platinum,0
2299,15454.0,179.10000000000002,4,Silver,1
2300,15456.0,434.59000000000003,3,Gold,1
2301,15457.0,237.07,4,Silver,1
2302,15458.0,161.64,4,Silver,1
2303,15460.0,214.26,4,Silver,1
2304,15462.0,234.6,4,Silver,1
2305,15463.0,126.14,4,Silver,1
2306,15464.0,1044.65,2,Platinum,0
2307,15465.0,6945.02,1,Diamond,0
2308,15466.0,334.53000000000003,3,Gold,1
2309,15467.0,511.88000000000005,3,Gold,1
2310,15468.0,438.46000000000004,3,Gold,1
2311,15469.0,504.50000000000006,3,Gold,1
2312,15471.0,454.48,3,Gold,1
2313,15472.0,371.5600000000001,3,Gold,1
2314,15473.0,1465.2,2,Platinum,0
2315,15475.0,454.10999999999996,3,Gold,1
2316,15478.0,1399.9199999999998,2,Platinum,0
2317,15480.0,905.5,2,Platinum,0
2318,15482.0,6393.5199999999995,1,Diamond,0
2319,15483.0,225.26000000000002,4,Silver,1
2320,15484.0,3559.21,1,Diamond,0
2321,15485.0,2564.5,1,Diamond,0
2322,15488.0,91.32000000000001,4,Silver,1
2323,15489.0,1090.03,2,Platinum,0
2324,15491.0,3090.85,1,Diamond,0
2325,15492.0,659.4599999999998,2,Platinum,1
2326,15493.0,1918.8600000000001,1,Diamond,0
2327,15494.0,1280.58,2,Platinum,0
2328,15497.0,1259.6999999999998,2,Platinum,0
2329,15498.0,12396.46,1,Diamond,0
2330,15500.0,1131.5600000000002,2,Platinum,0
2331,15502.0,5541.460000000001,1,Diamond,0
2332,15503.0,141.04,4,Silver,1
2333,15504.0,52.83,4,Silver,1
2334,15505.0,3497.1400000000003,1,Diamond,0
2335,15506.0,972.0799999999999,2,Platinum,0
2336,15507.0,475.86000000000007,3,Gold,1
2337,15508.0,1000.2700000000001,2,Platinum,0
2338,15510.0,250.0,4,Silver,1
2339,15511.0,900.53,2,Platinum,0
2340,15512.0,121.0,4,Silver,1
2341,15513.0,14520.080000000002,1,Diamond,0
2342,15514.0,2907.45,1,Diamond,0
2343,15516.0,62.43,4,Silver,1
2344,15517.0,267.03000000000003,4,Silver,1
2345,15518.0,1890.99,1,Diamond,0
2346,15520.0,343.5,3,Gold,1
2347,15521.0,2574.6499999999996,1,Diamond,0
2348,15522.0,397.98999999999995,3,Gold,1
2349,15523.0,412.01,3,Gold,1
2350,15524.0,440.0,3,Gold,1
2351,15525.0,719.47,2,Platinum,1
2352,15526.0,148.44,4,Silver,1
2353,15527.0,2347.5700000000006,1,Diamond,0
2354,15528.0,229.32999999999998,4,Silver,1
2355,15529.0,3935.15,1,Diamond,0
2356,15530.0,1497.3100000000002,2,Platinum,0
2357,15531.0,1972.3899999999999,1,Diamond,0
2358,15532.0,1500.88,2,Platinum,0
2359,15533.0,746.9200000000001,2,Platinum,1
2360,15535.0,426.4,3,Gold,1
2361,15537.0,110.92000000000002,4,Silver,1
2362,15539.0,538.46,3,Gold,1
2363,15540.0,213.30000000000004,4,Silver,1
2364,15541.0,85.13,4,Silver,1
2365,15543.0,127.86,4,Silver,1
2366,15544.0,3542.51,1,Diamond,0
2367,15545.0,288.97,4,Silver,1
2368,15547.0,4910.6,1,Diamond,0
2369,15549.0,1643.9599999999998,1,Diamond,0
2370,15550.0,575.6300000000002,3,Gold,1
2371,15551.0,436.05999999999995,3,Gold,1
2372,15552.0,90.12,4,Silver,1
2373,15553.0,428.92999999999995,3,Gold,1
2374,15554.0,217.2,4,Silver,1
2375,15555.0,4747.89,1,Diamond,0
2376,15556.0,279.77,4,Silver,1
2377,15557.0,468.90999999999997,3,Gold,1
2378,15561.0,722.7399999999999,2,Platinum,1
2379,15562.0,134.55,4,Silver,1
2380,15563.0,1319.69,2,Platinum,0
2381,15565.0,173.16000000000003,4,Silver,1
2382,15567.0,186.01000000000002,4,Silver,1
2383,15568.0,758.29,2,Platinum,1
2384,15569.0,1375.71,2,Platinum,0
2385,15570.0,4093.2700000000004,1,Diamond,0
2386,15571.0,650.4300000000001,2,Platinum,1
2387,15572.0,2533.42,1,Diamond,0
2388,15573.0,591.1899999999999,3,Gold,1
2389,15574.0,675.64,2,Platinum,1
2390,15576.0,921.37,2,Platinum,0
2391,15577.0,258.88000000000005,4,Silver,1
2392,15578.0,127.1,4,Silver,1
2393,15579.0,327.59999999999997,3,Gold,1
2394,15581.0,3425.77,1,Diamond,0
2395,15582.0,682.9100000000001,2,Platinum,1
2396,15584.0,718.3600000000001,2,Platinum,1
2397,15585.0,455.29999999999995,3,Gold,1
2398,15587.0,913.6800000000001,2,Platinum,0
2399,15589.0,456.58,3,Gold,1
2400,15590.0,1.0,4,Silver,3
2401,15592.0,388.58,3,Gold,1
2402,15593.0,199.8,4,Silver,1
2403,15594.0,1767.53,1,Diamond,0
2404,15596.0,1343.3400000000001,2,Platinum,0
2405,15597.0,315.71999999999997,3,Gold,1
2406,15598.0,235.68,4,Silver,1
2407,15599.0,761.74,2,Platinum,1
2408,15601.0,6745.360000000001,1,Diamond,0
2409,15602.0,1083.63,2,Platinum,0
2410,15603.0,48.480000000000004,4,Silver,1
2411,15604.0,216.39,4,Silver,1
2412,15605.0,1198.23,2,Platinum,0
2413,15606.0,2422.64,1,Diamond,0
2414,15607.0,104.76,4,Silver,1
2415,15608.0,1093.68,2,Platinum,0
2416,15609.0,270.03000000000003,4,Silver,1
2417,15610.0,112.46,4,Silver,1
2418,15611.0,1568.39,2,Platinum,0
2419,15612.0,195.15,4,Silver,1
2420,15615.0,10360.04,1,Diamond,0
2421,15618.0,747.0310000000001,2,Platinum,1
2422,15619.0,336.40000000000003,3,Gold,1
2423,15620.0,1524.4,2,Platinum,0
2424,15621.0,1158.77,2,Platinum,0
2425,15622.0,3224.53,1,Diamond,0
2426,15623.0,301.03,3,Gold,1
2427,15624.0,588.13,3,Gold,1
2428,15625.0,1504.56,2,Platinum,0
2429,15626.0,675.8000000000001,2,Platinum,1
2430,15628.0,2865.64,1,Diamond,0
2431,15630.0,1180.3999999999999,2,Platinum,0
2432,15632.0,3147.3100000000004,1,Diamond,0
2433,15634.0,243.55,4,Silver,1
2434,15636.0,724.76,2,Platinum,1
2435,15637.0,223.36,4,Silver,1
2436,15638.0,1.0,4,Silver,3
2437,15639.0,425.32,3,Gold,1
2438,15640.0,12336.74,1,Diamond,0
2439,15641.0,1887.2,1,Diamond,0
2440,15643.0,647.4000000000001,2,Platinum,1
2441,15644.0,803.54,2,Platinum,1
2442,15645.0,612.01,3,Gold,1
2443,15646.0,425.14,3,Gold,1
2444,15648.0,582.05,3,Gold,1
2445,15649.0,816.0,2,Platinum,1
2446,15651.0,646.3,2,Platinum,1
2447,15652.0,337.74,3,Gold,1
2448,15653.0,877.4399999999999,2,Platinum,0
2449,15654.0,922.5300000000001,2,Platinum,0
2450,15655.0,511.32000000000005,3,Gold,1
2451,15656.0,748.5,2,Platinum,1
2452,15657.0,30.0,4,Silver,1
2453,15658.0,958.9,2,Platinum,0
2454,15659.0,306.45000000000005,3,Gold,1
2455,15660.0,1552.0099999999998,2,Platinum,0
2456,15661.0,309.8,3,Gold,1
2457,15663.0,138.14,4,Silver,1
2458,15664.0,358.63,3,Gold,1
2459,15665.0,2222.2099999999996,1,Diamond,0
2460,15667.0,301.32000000000005,3,Gold,1
2461,15668.0,76.32000000000001,4,Silver,1
2462,15669.0,677.69,2,Platinum,1
2463,15670.0,173.05,4,Silver,1
2464,15671.0,2635.49,1,Diamond,0
2465,15673.0,2726.2300000000005,1,Diamond,0
2466,15674.0,1744.0199999999998,1,Diamond,0
2467,15675.0,323.69,3,Gold,1
2468,15676.0,3324.09,1,Diamond,0
2469,15677.0,657.23,2,Platinum,1
2470,15678.0,352.70000000000005,3,Gold,1
2471,15679.0,781.2800000000001,2,Platinum,1
2472,15680.0,1333.6799999999998,2,Platinum,0
2473,15681.0,946.3599999999999,2,Platinum,0
2474,15683.0,193.75,4,Silver,1
2475,15687.0,2981.5,1,Diamond,0
2476,15689.0,254.1,4,Silver,1
2477,15690.0,239.76,4,Silver,1
2478,15691.0,136.8,4,Silver,1
2479,15692.0,191.03999999999996,4,Silver,1
2480,15694.0,6423.599999999999,1,Diamond,0
2481,15695.0,409.98,3,Gold,1
2482,15696.0,2619.11,1,Diamond,0
2483,15699.0,309.6499999999999,3,Gold,1
2484,15700.0,664.0300000000001,2,Platinum,1
2485,15701.0,1529.0,2,Platinum,0
2486,15703.0,211.5,4,Silver,1
2487,15704.0,2293.62,1,Diamond,0
2488,15705.0,143.10000000000002,4,Silver,1
2489,15706.0,1001.8100000000001,2,Platinum,0
2490,15707.0,916.9799999999998,2,Platinum,0
2491,15708.0,3200.7300000000005,1,Diamond,0
2492,15709.0,133.25,4,Silver,1
2493,15712.0,1072.36,2,Platinum,0
2494,15713.0,346.75,3,Gold,1
2495,15714.0,330.03,3,Gold,1
2496,15716.0,1101.1100000000001,2,Platinum,0
2497,15717.0,150.3,4,Silver,1
2498,15719.0,5028.42,1,Diamond,0
2499,15720.0,598.73,3,Gold,1
2500,15721.0,471.4000000000001,3,Gold,1
2501,15722.0,2169.86,1,Diamond,0
2502,15723.0,190.70000000000002,4,Silver,1
2503,15724.0,212.3,4,Silver,1
2504,15725.0,415.25,3,Gold,1
2505,15727.0,5159.0599999999995,1,Diamond,0
2506,15728.0,1.0,4,Silver,3
2507,15729.0,62.0,4,Silver,1
2508,15730.0,1108.38,2,Platinum,0
2509,15732.0,294.11999999999995,3,Gold,1
2510,15733.0,162.3,4,Silver,1
2511,15734.0,1339.45,2,Platinum,0
2512,15737.0,1121.2099999999998,2,Platinum,0
2513,15738.0,4788.77,1,Diamond,0
2514,15739.0,449.12,3,Gold,1
2515,15740.0,154.88000000000002,4,Silver,1
2516,15743.0,775.9599999999999,2,Platinum,1
2517,15744.0,34.8,4,Silver,1
2518,15745.0,1071.24,2,Platinum,0
2519,15746.0,182.96000000000004,4,Silver,1
